date,city,precipitation,precipitation_normal,temp_min,temp_max,temp_normal_min,temp_normal_max
2005-01-15,Pittsburgh,5.50,1.65,,,20.3,39.1
2005-01-16,Pittsburgh,5.50,1.77,17.0,28.0,20.2,39.1
2005-01-17,Pittsburgh,5.50,1.88,,,20.0,39.1
2005-01-18,Pittsburgh,5.50,2.0,5.0,15.0,19.9,39.0
2005-01-19,Pittsburgh,5.50,2.11,,,19.8,39.0
2005-01-20,Pittsburgh,5.62,2.22,18.0,27.0,19.8,39.0
2005-01-21,Pittsburgh,5.62,2.33,8.0,24.0,19.7,39.0
2005-01-22,Pittsburgh,5.67,2.43,11.0,32.0,19.6,39.0
2005-01-23,Pittsburgh,6.30,2.53,,,19.6,39.0
2005-01-24,Pittsburgh,6.30,2.64,4.0,23.0,19.5,39.0
2005-01-25,Pittsburgh,6.30,2.74,,,19.5,39.0
2005-01-26,Pittsburgh,6.30,2.85,15.0,42.0,19.5,39.1
2005-01-27,Pittsburgh,6.30,2.95,,,19.5,39.1
2005-01-28,Pittsburgh,6.30,3.05,5.0,30.0,19.5,39.2
2005-01-29,Pittsburgh,6.30,3.15,,,19.5,39.2
2005-01-30,Pittsburgh,6.60,3.25,,,19.5,39.3
2005-01-31,Pittsburgh,6.64,3.36,17.0,42.0,19.6,39.3
2005-02-01,Pittsburgh,6.64,3.46,17.0,41.0,19.6,39.4
2005-02-02,Pittsburgh,6.64,3.56,21.0,44.0,19.7,39.5
2005-02-03,Pittsburgh,6.64,3.66,,,19.8,39.6
2005-02-04,Pittsburgh,6.65,3.76,26.0,43.0,19.9,39.7
2005-02-05,Pittsburgh,6.65,3.86,24.0,49.0,20.0,39.8
2005-02-06,Pittsburgh,6.65,3.96,,,20.1,39.9
2005-02-07,Pittsburgh,6.65,4.05,,,20.2,40.1
2005-02-08,Pittsburgh,6.75,4.15,,,20.3,40.2
2005-02-09,Pittsburgh,6.76,4.24,30.0,47.0,20.5,40.4
2005-02-10,Pittsburgh,6.89,4.34,,,20.6,40.5
2005-02-11,Pittsburgh,6.89,4.43,18.0,32.0,20.8,40.7
2005-02-12,Pittsburgh,6.89,4.53,,,21.0,40.9
2005-02-13,Pittsburgh,6.89,4.63,28.0,41.0,21.2,41.1
2005-02-14,Pittsburgh,6.96,4.73,,,21.3,41.3
2005-02-15,Pittsburgh,7.84,4.83,41.0,61.0,21.5,41.5
2005-02-16,Pittsburgh,7.97,4.92,30.0,54.0,21.7,41.7
2005-02-17,Pittsburgh,8.18,5.02,,,22.0,41.9
2005-02-18,Pittsburgh,8.22,5.12,,,22.2,42.2
2005-02-19,Pittsburgh,8.27,5.23,14.0,32.0,22.4,42.4
2005-02-20,Pittsburgh,8.27,5.33,,,22.6,42.7
2005-02-21,Pittsburgh,8.53,5.43,,,22.9,43.0
2005-02-22,Pittsburgh,8.60,5.53,,,23.1,43.3
2005-02-23,Pittsburgh,8.63,5.63,28.0,35.0,23.4,43.5
2005-02-24,Pittsburgh,8.68,5.73,,,23.6,43.8
2005-02-25,Pittsburgh,8.98,5.83,21.0,35.0,23.9,44.1
2005-02-26,Pittsburgh,9.01,5.94,23.0,35.0,24.1,44.5
2005-02-27,Pittsburgh,9.01,6.04,19.0,38.0,24.4,44.8
2005-02-28,Pittsburgh,9.01,6.14,,,24.7,45.1
2005-03-01,Pittsburgh,9.36,6.24,,,24.9,45.4
2005-03-02,Pittsburgh,9.36,6.34,,,25.2,45.8
2005-03-03,Pittsburgh,9.46,6.44,15.0,30.0,25.5,46.1
2005-03-04,Pittsburgh,9.46,6.53,14.0,37.0,25.8,46.5
2005-03-05,Pittsburgh,9.46,6.63,,,26.1,46.8
2005-03-06,Pittsburgh,9.46,6.73,29.0,54.0,26.3,47.2
2005-03-07,Pittsburgh,9.46,6.84,30.0,60.0,26.6,47.6
2005-03-08,Pittsburgh,9.67,6.95,,,26.9,47.9
2005-03-09,Pittsburgh,9.67,7.06,15.0,32.0,27.2,48.3
2005-03-10,Pittsburgh,9.69,7.17,18.0,29.0,27.5,48.7
2005-03-11,Pittsburgh,9.75,7.27,,,27.8,49.1
2005-03-12,Pittsburgh,9.81,7.38,26.0,37.0,28.1,49.5
2005-03-13,Pittsburgh,9.94,7.48,,,28.4,49.9
2005-03-14,Pittsburgh,9.94,7.59,17.0,40.0,28.7,50.3
2005-03-15,Pittsburgh,9.94,7.69,,,28.9,50.7
2005-03-16,Pittsburgh,9.94,7.79,,,29.2,51.1
2005-03-17,Pittsburgh,9.94,7.89,29.0,49.0,29.5,51.5
2005-03-18,Pittsburgh,9.94,7.99,,,29.8,51.9
2005-03-19,Pittsburgh,9.94,8.09,,,30.1,52.3
2005-03-20,Pittsburgh,10.02,8.19,,,30.4,52.7
2005-03-21,Pittsburgh,10.09,8.29,34.0,47.0,30.7,53.1
2005-03-22,Pittsburgh,10.09,8.39,32.0,52.0,31.1,53.6
2005-03-23,Pittsburgh,10.37,8.5,,,31.4,54.0
2005-03-24,Pittsburgh,10.79,8.6,33.0,40.0,31.7,54.4
2005-03-25,Pittsburgh,10.79,8.7,,,32.0,54.8
2005-03-26,Pittsburgh,10.79,8.8,39.0,46.0,32.3,55.3
2005-03-27,Pittsburgh,10.79,8.9,36.0,54.0,32.6,55.7
2005-03-28,Pittsburgh,10.79,9.01,,,32.9,56.1
2005-03-29,Pittsburgh,10.88,9.11,43.0,57.0,33.2,56.6
2005-03-30,Pittsburgh,10.88,9.22,40.0,74.0,33.6,57.0
2005-03-31,Pittsburgh,10.88,9.32,,,33.9,57.5
2005-04-01,Pittsburgh,10.88,9.42,45.0,59.0,34.2,57.9
2005-04-02,Pittsburgh,11.35,9.53,34.0,52.0,34.5,58.3
2005-04-03,Pittsburgh,11.98,9.64,33.0,51.0,34.8,58.8
2005-04-04,Pittsburgh,12.05,9.75,,,35.2,59.2
2005-04-05,Pittsburgh,12.05,9.85,38.0,75.0,35.5,59.7
2005-04-06,Pittsburgh,12.05,9.95,,,35.8,60.1
2005-04-07,Pittsburgh,12.05,10.05,,,36.2,60.5
2005-04-08,Pittsburgh,12.05,10.16,46.0,68.0,36.5,61.0
2005-04-09,Pittsburgh,12.05,10.26,48.0,69.0,36.8,61.4
2005-04-10,Pittsburgh,12.05,10.37,43.0,76.0,37.2,61.8
2005-04-11,Pittsburgh,12.05,10.47,,,37.5,62.3
2005-04-12,Pittsburgh,12.05,10.58,39.0,60.0,37.9,62.7
2005-04-13,Pittsburgh,12.05,10.69,,,38.2,63.1
2005-04-14,Pittsburgh,12.05,10.8,44.0,68.0,38.6,63.5
2005-04-15,Pittsburgh,12.05,10.91,44.0,65.0,38.9,64.0
2005-04-16,Pittsburgh,12.05,11.02,39.0,70.0,39.2,64.4
2005-04-17,Pittsburgh,12.05,11.13,,,39.6,64.8
2005-04-18,Pittsburgh,12.05,11.24,,,39.9,65.2
2005-04-19,Pittsburgh,12.05,11.35,,,40.3,65.6
2005-04-20,Pittsburgh,12.05,11.46,55.0,75.0,40.6,66.0
2005-04-21,Pittsburgh,12.44,11.56,47.0,60.0,41.0,66.4
2005-04-22,Pittsburgh,12.44,11.67,45.0,63.0,41.3,66.7
2005-04-23,Pittsburgh,12.82,11.77,34.0,57.0,41.7,67.1
2005-04-24,Pittsburgh,12.98,11.88,,,42.0,67.5
2005-04-25,Pittsburgh,12.98,11.99,38.0,56.0,42.4,67.8
2005-04-26,Pittsburgh,12.98,12.1,,,42.7,68.2
2005-04-27,Pittsburgh,12.98,12.21,47.0,56.0,43.1,68.5
2005-04-28,Pittsburgh,12.98,12.32,46.0,54.0,43.4,68.9
2005-04-29,Pittsburgh,13.03,12.43,46.0,58.0,43.8,69.2
2005-04-30,Pittsburgh,13.26,12.54,46.0,55.0,44.1,69.5
2005-05-01,Pittsburgh,13.32,12.64,44.0,54.0,44.5,69.8
2005-05-02,Pittsburgh,13.33,12.75,42.0,51.0,44.8,70.1
2005-05-03,Pittsburgh,13.33,12.86,41.0,55.0,45.1,70.4
2005-05-04,Pittsburgh,13.33,12.97,38.0,61.0,45.5,70.7
2005-05-05,Pittsburgh,13.33,13.08,35.0,70.0,45.8,71.0
2005-05-06,Pittsburgh,13.33,13.19,,,46.2,71.3
2005-05-07,Pittsburgh,13.33,13.29,47.0,70.0,46.5,71.6
2005-05-08,Pittsburgh,13.33,13.4,46.0,73.0,46.8,71.8
2005-05-09,Pittsburgh,13.33,13.5,43.0,78.0,47.2,72.1
2005-05-10,Pittsburgh,13.33,13.61,,,47.5,72.3
2005-05-11,Pittsburgh,13.33,13.72,,,47.9,72.6
2005-05-12,Pittsburgh,13.87,13.82,54.0,66.0,48.2,72.8
2005-05-13,Pittsburgh,13.87,13.93,48.0,77.0,48.5,73.1
2005-05-14,Pittsburgh,14.21,14.04,,,48.9,73.3
2005-05-15,Pittsburgh,14.21,14.15,53.0,66.0,49.2,73.6
2005-05-16,Pittsburgh,14.21,14.27,47.0,54.0,49.5,73.8
2005-05-17,Pittsburgh,14.21,14.39,47.0,63.0,49.9,74.0
2005-05-18,Pittsburgh,14.21,14.5,47.0,70.0,50.2,74.2
2005-05-19,Pittsburgh,14.21,14.62,,,50.5,74.5
2005-05-20,Pittsburgh,14.27,14.75,53.0,60.0,50.9,74.7
2005-05-21,Pittsburgh,14.27,14.87,48.0,68.0,51.2,74.9
2005-05-22,Pittsburgh,14.27,15.0,48.0,74.0,51.5,75.2
2005-05-23,Pittsburgh,14.27,15.12,,,51.8,75.4
2005-05-24,Pittsburgh,14.27,15.24,50.0,58.0,52.2,75.6
2005-05-25,Pittsburgh,14.27,15.36,47.0,67.0,52.5,75.8
2005-05-26,Pittsburgh,14.27,15.47,50.0,77.0,52.8,76.1
2005-05-27,Pittsburgh,14.27,15.59,,,53.1,76.3
2005-05-28,Pittsburgh,14.46,15.7,51.0,64.0,53.5,76.5
2005-05-29,Pittsburgh,14.88,15.82,49.0,68.0,53.8,76.8
2005-05-30,Pittsburgh,14.88,15.94,,,54.1,77.0
2005-05-31,Pittsburgh,14.89,16.06,49.0,75.0,54.4,77.3
2005-06-01,Pittsburgh,14.89,16.18,,,54.8,77.5
2005-06-02,Pittsburgh,14.89,16.29,,,55.1,77.8
2005-06-03,Pittsburgh,14.91,16.4,58.0,69.0,55.4,78.0
2005-06-04,Pittsburgh,15.02,16.53,60.0,81.0,55.7,78.3
2005-06-05,Pittsburgh,15.02,16.65,,,56.0,78.5
2005-06-06,Pittsburgh,15.02,16.78,,,56.3,78.8
2005-06-07,Pittsburgh,15.42,16.9,64.0,88.0,56.6,79.0
2005-06-08,Pittsburgh,15.42,17.03,67.0,89.0,56.9,79.3
2005-06-09,Pittsburgh,15.42,17.15,69.0,89.0,57.2,79.6
2005-06-10,Pittsburgh,15.42,17.28,,,57.5,79.8
2005-06-11,Pittsburgh,15.78,17.4,71.0,87.0,57.8,80.1
2005-06-12,Pittsburgh,16.08,17.53,71.0,88.0,58.1,80.4
2005-06-13,Pittsburgh,16.08,17.65,,,58.4,80.6
2005-06-14,Pittsburgh,16.08,17.77,70.0,88.0,58.7,80.9
2005-06-15,Pittsburgh,16.28,17.89,66.0,75.0,59.0,81.2
2005-06-16,Pittsburgh,16.28,18.01,59.0,70.0,59.2,81.4
2005-06-17,Pittsburgh,16.28,18.12,55.0,69.0,59.5,81.7
2005-06-18,Pittsburgh,16.28,18.23,54.0,75.0,59.8,81.9
2005-06-19,Pittsburgh,16.28,18.34,,,60.0,82.2
2005-06-20,Pittsburgh,16.28,18.45,56.0,79.0,60.3,82.4
2005-06-21,Pittsburgh,16.28,18.57,61.0,82.0,60.5,82.7
2005-06-22,Pittsburgh,16.28,18.68,65.0,81.0,60.7,82.9
2005-06-23,Pittsburgh,16.28,18.79,57.0,82.0,61.0,83.1
2005-06-24,Pittsburgh,16.28,18.91,,,61.2,83.4
2005-06-25,Pittsburgh,16.28,19.02,,,61.4,83.6
2005-06-26,Pittsburgh,16.28,19.14,,,61.6,83.8
2005-06-27,Pittsburgh,16.28,19.26,72.0,93.0,61.8,84.0
2005-06-28,Pittsburgh,16.28,19.37,71.0,90.0,62.0,84.2
2005-06-29,Pittsburgh,16.28,19.48,67.0,89.0,62.2,84.3
2005-06-30,Pittsburgh,16.28,19.59,,,62.3,84.5
2005-07-01,Pittsburgh,16.40,19.7,67.0,86.0,62.5,84.7
2005-07-02,Pittsburgh,16.40,19.81,63.0,80.0,62.7,84.8
2005-07-03,Pittsburgh,16.40,19.92,61.0,88.0,62.8,84.9
2005-07-04,Pittsburgh,16.40,20.02,,,62.9,85.1
2005-07-05,Pittsburgh,18.22,20.13,69.0,83.0,63.1,85.2
2005-07-06,Pittsburgh,18.22,20.23,67.0,82.0,63.2,85.3
2005-07-07,Pittsburgh,18.22,20.34,65.0,79.0,63.3,85.4
2005-07-08,Pittsburgh,18.22,20.44,,,63.4,85.4
2005-07-09,Pittsburgh,18.22,20.55,65.0,81.0,63.5,85.5
2005-07-10,Pittsburgh,18.22,20.66,62.0,86.0,63.6,85.6
2005-07-11,Pittsburgh,18.22,20.76,63.0,92.0,63.7,85.6
2005-07-12,Pittsburgh,18.76,20.87,,,63.7,85.6
2005-07-13,Pittsburgh,19.20,20.98,,,63.8,85.7
2005-07-14,Pittsburgh,19.20,21.09,71.0,83.0,63.8,85.7
2005-07-15,Pittsburgh,19.20,21.21,,,63.9,85.7
2005-07-16,Pittsburgh,19.20,21.33,74.0,84.0,63.9,85.7
2005-07-17,Pittsburgh,19.25,21.46,74.0,85.0,63.9,85.7
2005-07-18,Pittsburgh,19.67,21.59,75.0,85.0,64.0,85.7
2005-07-19,Pittsburgh,19.67,21.71,72.0,87.0,64.0,85.7
2005-07-20,Pittsburgh,19.67,21.83,67.0,87.0,64.0,85.6
2005-07-21,Pittsburgh,19.67,21.95,69.0,86.0,64.0,85.6
2005-07-22,Pittsburgh,19.67,22.07,72.0,85.0,64.0,85.6
2005-07-23,Pittsburgh,19.67,22.2,67.0,85.0,63.9,85.5
2005-07-24,Pittsburgh,19.67,22.33,65.0,82.0,63.9,85.5
2005-07-25,Pittsburgh,19.67,22.46,,,63.9,85.4
2005-07-26,Pittsburgh,19.79,22.58,68.0,94.0,63.9,85.4
2005-07-27,Pittsburgh,20.15,22.71,67.0,84.0,63.8,85.3
2005-07-28,Pittsburgh,20.17,22.84,63.0,86.0,63.8,85.3
2005-07-29,Pittsburgh,20.17,22.97,64.0,85.0,63.7,85.2
2005-07-30,Pittsburgh,20.17,23.1,65.0,91.0,63.7,85.2
2005-07-31,Pittsburgh,20.17,23.23,,,63.6,85.1
2005-08-01,Pittsburgh,20.17,23.35,67.0,88.0,63.5,85.0
2005-08-02,Pittsburgh,20.17,23.47,,,63.5,85.0
2005-08-03,Pittsburgh,20.17,23.58,71.0,93.0,63.4,84.9
2005-08-04,Pittsburgh,20.17,23.7,72.0,94.0,63.3,84.9
2005-08-05,Pittsburgh,20.17,23.82,72.0,82.0,63.2,84.8
2005-08-06,Pittsburgh,20.24,23.94,66.0,83.0,63.1,84.8
2005-08-07,Pittsburgh,20.24,24.06,,,63.0,84.7
2005-08-08,Pittsburgh,20.24,24.17,69.0,81.0,62.9,84.7
2005-08-09,Pittsburgh,20.31,24.29,68.0,86.0,62.8,84.6
2005-08-10,Pittsburgh,20.31,24.4,,,62.7,84.6
2005-08-11,Pittsburgh,20.31,24.52,,,62.6,84.5
2005-08-12,Pittsburgh,20.31,24.63,72.0,93.0,62.4,84.5
2005-08-13,Pittsburgh,20.31,24.73,,,62.3,84.4
2005-08-14,Pittsburgh,20.31,24.83,73.0,86.0,62.2,84.4
2005-08-15,Pittsburgh,20.31,24.93,66.0,78.0,62.0,84.3
2005-08-16,Pittsburgh,20.38,25.03,65.0,76.0,61.9,84.2
2005-08-17,Pittsburgh,20.58,25.13,64.0,85.0,61.8,84.2
2005-08-18,Pittsburgh,20.58,25.24,63.0,86.0,61.6,84.1
2005-08-19,Pittsburgh,20.59,25.34,,,61.4,84.0
2005-08-20,Pittsburgh,20.59,25.44,71.0,92.0,61.3,84.0
2005-08-21,Pittsburgh,20.65,25.54,71.0,84.0,61.1,83.9
2005-08-22,Pittsburgh,20.65,25.63,62.0,76.0,60.9,83.8
2005-08-23,Pittsburgh,20.65,25.72,58.0,77.0,60.8,83.7
2005-08-24,Pittsburgh,20.65,25.81,55.0,80.0,60.6,83.6
2005-08-25,Pittsburgh,20.65,25.91,,,60.4,83.5
2005-08-26,Pittsburgh,20.65,26.0,,,60.2,83.4
2005-08-27,Pittsburgh,20.87,26.1,64.0,70.0,60.0,83.2
2005-08-28,Pittsburgh,21.07,26.19,,,59.8,83.1
2005-08-29,Pittsburgh,21.07,26.29,64.0,69.0,59.6,82.9
2005-08-30,Pittsburgh,21.58,26.38,66.0,75.0,59.3,82.8
2005-08-31,Pittsburgh,22.74,26.48,67.0,74.0,59.1,82.6
2005-09-01,Pittsburgh,22.92,26.59,63.0,80.0,58.9,82.4
2005-09-02,Pittsburgh,22.92,26.7,64.0,82.0,58.7,82.2
2005-09-03,Pittsburgh,22.92,26.8,61.0,76.0,58.4,82.0
2005-09-04,Pittsburgh,22.92,26.91,58.0,75.0,58.2,81.8
2005-09-05,Pittsburgh,22.92,27.02,56.0,79.0,57.9,81.6
2005-09-06,Pittsburgh,22.92,27.12,,,57.6,81.3
2005-09-07,Pittsburgh,22.92,27.23,58.0,81.0,57.4,81.1
2005-09-08,Pittsburgh,22.92,27.33,58.0,80.0,57.1,80.8
2005-09-09,Pittsburgh,22.92,27.44,,,56.8,80.5
2005-09-10,Pittsburgh,22.92,27.54,56.0,79.0,56.5,80.2
2005-09-11,Pittsburgh,22.92,27.64,56.0,82.0,56.3,79.9
2005-09-12,Pittsburgh,22.92,27.74,,,56.0,79.6
2005-09-13,Pittsburgh,22.92,27.85,60.0,86.0,55.7,79.2
2005-09-14,Pittsburgh,22.92,27.96,62.0,88.0,55.4,78.9
2005-09-15,Pittsburgh,22.92,28.07,,,55.0,78.5
2005-09-16,Pittsburgh,22.92,28.19,,,54.7,78.2
2005-09-17,Pittsburgh,23.00,28.3,65.0,75.0,54.4,77.8
2005-09-18,Pittsburgh,23.00,28.41,63.0,76.0,54.1,77.4
2005-09-19,Pittsburgh,23.00,28.52,61.0,82.0,53.7,77.0
2005-09-20,Pittsburgh,23.00,28.63,,,53.4,76.6
2005-09-21,Pittsburgh,23.00,28.75,57.0,81.0,53.1,76.2
2005-09-22,Pittsburgh,23.00,28.86,,,52.7,75.8
2005-09-23,Pittsburgh,23.10,28.98,,,52.4,75.4
2005-09-24,Pittsburgh,23.10,29.09,58.0,82.0,52.0,74.9
2005-09-25,Pittsburgh,23.10,29.19,,,51.7,74.5
2005-09-26,Pittsburgh,23.15,29.29,,,51.3,74.1
2005-09-27,Pittsburgh,23.47,29.39,54.0,71.0,51.0,73.7
2005-09-28,Pittsburgh,23.47,29.48,49.0,81.0,50.6,73.2
2005-09-29,Pittsburgh,23.96,29.58,50.0,74.0,50.2,72.8
2005-09-30,Pittsburgh,23.96,29.67,45.0,70.0,49.9,72.3
2005-10-01,Pittsburgh,23.96,29.76,46.0,76.0,49.5,71.9
2005-10-02,Pittsburgh,23.96,29.86,,,49.1,71.5
2005-10-03,Pittsburgh,23.96,29.95,,,48.7,71.0
2005-10-04,Pittsburgh,23.96,30.04,59.0,81.0,48.3,70.6
2005-10-05,Pittsburgh,23.96,30.12,58.0,82.0,48.0,70.2
2005-10-06,Pittsburgh,23.96,30.21,,,47.6,69.8
2005-10-07,Pittsburgh,23.96,30.31,57.0,74.0,47.2,69.3
2005-10-08,Pittsburgh,24.41,30.4,,,46.8,68.9
2005-10-09,Pittsburgh,24.49,30.49,48.0,58.0,46.4,68.5
2005-10-10,Pittsburgh,24.49,30.58,54.0,70.0,46.0,68.1
2005-10-11,Pittsburgh,24.49,30.68,55.0,61.0,45.6,67.7
2005-10-12,Pittsburgh,24.49,30.76,56.0,66.0,45.2,67.3
2005-10-13,Pittsburgh,24.49,30.85,53.0,60.0,44.9,66.9
2005-10-14,Pittsburgh,24.49,30.93,54.0,68.0,44.5,66.5
2005-10-15,Pittsburgh,24.49,31.01,55.0,66.0,44.1,66.1
2005-10-16,Pittsburgh,24.49,31.09,46.0,57.0,43.7,65.7
2005-10-17,Pittsburgh,24.49,31.17,43.0,61.0,43.3,65.3
2005-10-18,Pittsburgh,24.49,31.26,,,42.9,64.9
2005-10-19,Pittsburgh,24.49,31.35,48.0,76.0,42.5,64.5
2005-10-20,Pittsburgh,24.49,31.43,42.0,54.0,42.1,64.2
2005-10-21,Pittsburgh,24.49,31.52,,,41.7,63.8
2005-10-22,Pittsburgh,24.91,31.61,45.0,51.0,41.4,63.4
2005-10-23,Pittsburgh,25.22,31.69,41.0,62.0,41.0,63.0
2005-10-24,Pittsburgh,25.40,31.78,41.0,47.0,40.6,62.7
2005-10-25,Pittsburgh,26.30,31.88,,,40.2,62.3
2005-10-26,Pittsburgh,26.41,31.97,,,39.8,61.9
2005-10-27,Pittsburgh,26.45,32.07,38.0,46.0,39.5,61.5
2005-10-28,Pittsburgh,26.45,32.17,38.0,48.0,39.1,61.2
2005-10-29,Pittsburgh,26.45,32.27,37.0,53.0,38.7,60.8
2005-10-30,Pittsburgh,26.45,32.37,35.0,59.0,38.3,60.4
2005-10-31,Pittsburgh,26.45,32.47,,,38.0,60.1
2005-11-01,Pittsburgh,26.61,32.56,,,37.6,59.7
2005-11-02,Pittsburgh,26.61,32.65,42.0,54.0,37.3,59.3
2005-11-03,Pittsburgh,26.61,32.75,44.0,68.0,36.9,58.9
2005-11-04,Pittsburgh,26.61,32.84,42.0,68.0,36.6,58.5
2005-11-05,Pittsburgh,26.61,32.93,,,36.2,58.1
2005-11-06,Pittsburgh,26.69,33.02,50.0,71.0,35.9,57.7
2005-11-07,Pittsburgh,26.69,33.11,,,35.6,57.3
2005-11-08,Pittsburgh,26.78,33.2,41.0,56.0,35.2,56.9
2005-11-09,Pittsburgh,27.01,33.29,,,34.9,56.5
2005-11-10,Pittsburgh,27.02,33.37,,,34.6,56.1
2005-11-11,Pittsburgh,27.02,33.46,34.0,51.0,34.3,55.7
2005-11-12,Pittsburgh,27.02,33.56,36.0,64.0,34.0,55.3
2005-11-13,Pittsburgh,27.03,33.65,,,33.6,54.9
2005-11-14,Pittsburgh,27.36,33.74,45.0,55.0,33.4,54.5
2005-11-15,Pittsburgh,28.23,33.84,,,33.1,54.1
2005-11-16,Pittsburgh,28.26,33.93,37.0,68.0,32.8,53.6
2005-11-17,Pittsburgh,28.26,34.03,,,32.5,53.2
2005-11-18,Pittsburgh,28.26,34.12,21.0,38.0,32.2,52.8
2005-11-19,Pittsburgh,28.26,34.22,,,31.9,52.4
2005-11-20,Pittsburgh,28.26,34.32,,,31.7,51.9
2005-11-21,Pittsburgh,28.26,34.41,,,31.4,51.5
2005-11-22,Pittsburgh,28.26,34.51,26.0,40.0,31.1,51.1
2005-11-23,Pittsburgh,28.26,34.61,,,30.9,50.7
2005-11-24,Pittsburgh,28.41,34.71,14.0,39.0,30.6,50.2
2005-11-25,Pittsburgh,28.41,34.8,,,30.4,49.8
2005-11-26,Pittsburgh,28.41,34.9,,,30.2,49.4
2005-11-27,Pittsburgh,28.41,35.0,,,29.9,49.0
2005-11-28,Pittsburgh,29.22,35.1,,,29.7,48.6
2005-11-29,Pittsburgh,30.12,35.2,41.0,66.0,29.5,48.2
2005-11-30,Pittsburgh,30.12,35.3,,,29.2,47.8
2005-12-01,Pittsburgh,30.12,35.4,,,29.0,47.4
2005-12-02,Pittsburgh,30.12,35.49,21.0,35.0,28.8,47.0
2005-12-03,Pittsburgh,30.12,35.59,,,28.6,46.7
2005-12-04,Pittsburgh,30.24,35.69,,,28.4,46.3
2005-12-05,Pittsburgh,30.24,35.79,,,28.2,46.0
2005-12-06,Pittsburgh,30.24,35.89,17.0,26.0,27.9,45.6
2005-12-07,Pittsburgh,30.24,36.0,16.0,25.0,27.7,45.3
2005-12-08,Pittsburgh,30.24,36.1,12.0,31.0,27.5,44.9
2005-12-09,Pittsburgh,30.43,36.21,,,27.3,44.6
2005-12-10,Pittsburgh,30.43,36.31,20.0,24.0,27.1,44.3
2005-12-11,Pittsburgh,30.43,36.41,,,26.9,44.0
2005-12-12,Pittsburgh,30.55,36.52,,,26.7,43.7
2005-12-13,Pittsburgh,30.55,36.61,13.0,30.0,26.5,43.5
2005-12-14,Pittsburgh,30.55,36.71,10.0,29.0,26.3,43.2
2005-12-15,Pittsburgh,30.93,36.81,,,26.1,42.9
2005-12-16,Pittsburgh,30.93,36.9,28.0,35.0,25.9,42.7
2005-12-17,Pittsburgh,31.93,36.98,25.0,38.0,25.7,42.5
2005-12-18,Pittsburgh,32.43,37.07,23.0,38.0,25.5,42.2
2005-12-19,Pittsburgh,32.43,37.17,15.0,27.0,25.3,42.0
2005-12-20,Pittsburgh,32.43,37.26,10.0,24.0,25.1,41.8
2005-12-21,Pittsburgh,32.43,37.35,,,24.9,41.6
2005-12-22,Pittsburgh,32.43,37.44,,,24.7,41.4
2005-12-23,Pittsburgh,32.43,37.54,,,24.5,41.3
2005-12-24,Pittsburgh,32.43,37.64,33.0,51.0,24.3,41.1
2005-12-25,Pittsburgh,32.58,37.74,33.0,41.0,24.1,41.0
2005-12-26,Pittsburgh,32.58,37.84,32.0,38.0,23.9,40.8
2005-12-27,Pittsburgh,32.60,37.94,31.0,40.0,23.6,40.7
2005-12-28,Pittsburgh,32.60,38.03,,,23.4,40.5
2005-12-29,Pittsburgh,32.62,38.13,36.0,49.0,23.2,40.4
2005-12-30,Pittsburgh,32.62,38.22,,,23.0,40.3
2005-12-31,Pittsburgh,32.70,38.32,34.0,41.0,22.8,40.2
2006-01-01,Pittsburgh,0.00,0.11,34.0,40.0,22.6,40.1
2006-01-02,Pittsburgh,1.23,0.22,38.0,42.0,22.4,40.0
2006-01-03,Pittsburgh,2.48,0.33,39.0,43.0,22.2,39.9
2006-01-04,Pittsburgh,2.52,0.44,42.0,50.0,22.1,39.8
2006-01-05,Pittsburgh,2.56,0.55,33.0,43.0,21.9,39.7
2006-01-06,Pittsburgh,2.61,0.66,,,21.7,39.6
2006-01-07,Pittsburgh,2.66,0.77,22.0,35.0,21.5,39.5
2006-01-08,Pittsburgh,2.66,0.87,,,21.3,39.5
2006-01-09,Pittsburgh,2.66,0.98,,,21.2,39.4
2006-01-10,Pittsburgh,2.66,1.09,,,21.0,39.4
2006-01-11,Pittsburgh,2.66,1.2,,,20.8,39.3
2006-01-12,Pittsburgh,2.69,1.31,38.0,57.0,20.7,39.2
2006-01-13,Pittsburgh,2.69,1.42,,,20.5,39.2
2006-01-14,Pittsburgh,3.18,1.54,,,20.4,39.2
2006-01-15,Pittsburgh,3.18,1.65,20.0,35.0,20.3,39.1
2006-01-16,Pittsburgh,3.18,1.77,,,20.2,39.1
2006-01-17,Pittsburgh,3.18,1.88,,,20.0,39.1
2006-01-18,Pittsburgh,3.81,2.0,28.0,46.0,19.9,39.0
2006-01-19,Pittsburgh,3.81,2.11,28.0,55.0,19.8,39.0
2006-01-20,Pittsburgh,3.81,2.22,,,19.8,39.0
2006-01-21,Pittsburgh,3.83,2.33,31.0,56.0,19.7,39.0
2006-01-22,Pittsburgh,3.83,2.43,,,19.6,39.0
2006-01-23,Pittsburgh,4.21,2.53,,,19.6,39.0
2006-01-24,Pittsburgh,4.30,2.64,27.0,42.0,19.5,39.0
2006-01-25,Pittsburgh,4.47,2.74,26.0,35.0,19.5,39.0
2006-01-26,Pittsburgh,4.50,2.85,21.0,30.0,19.5,39.1
2006-01-27,Pittsburgh,4.50,2.95,20.0,43.0,19.5,39.1
2006-01-28,Pittsburgh,4.50,3.05,,,19.5,39.2
2006-01-29,Pittsburgh,4.65,3.15,,,19.5,39.2
