avg_stars,date,city,precipitation,temp_min,temp_max
3.8547,2014-04-22,Las Vegas,8.31,41,80
3.757,2014-04-23,Las Vegas,8.5,42,66
3.7493,2014-04-24,Las Vegas,8.5,39,53
3.7618,2014-04-25,Las Vegas,8.5,34,61
3.7108,2014-04-26,Las Vegas,8.85,43,59
3.6615,2014-04-27,Las Vegas,8.85,36,69
3.7263,2014-04-28,Las Vegas,8.85,36,67
3.6799,2014-04-29,Las Vegas,9.16,47,57
3.7106,2014-04-30,Las Vegas,9.32,51,58
3.8798,2014-05-01,Las Vegas,10.02,46,58
3.6748,2014-05-02,Las Vegas,10.17,46,61
3.8392,2014-05-03,Las Vegas,10.17,43,57
3.7487,2014-05-04,Las Vegas,10.22,44,61
3.7345,2014-05-05,Las Vegas,10.22,34,64
3.7746,2014-05-06,Las Vegas,10.22,34,64
3.6818,2014-05-07,Las Vegas,10.22,35,71
3.6273,2014-05-08,Las Vegas,10.36,41,70
3.68,2014-05-09,Las Vegas,10.36,48,82
3.7749,2014-05-10,Las Vegas,10.36,56,83
3.5312,2014-05-11,Las Vegas,10.71,56,83
3.6186,2014-05-12,Las Vegas,10.76,58,74
3.7188,2014-05-13,Las Vegas,11.56,58,74
3.7493,2014-05-14,Las Vegas,11.61,62,65
3.6006,2014-05-15,Las Vegas,11.62,61,83
3.7363,2014-05-16,Las Vegas,12.85,50,69
3.6412,2014-05-17,Las Vegas,12.96,48,59
3.5791,2014-05-18,Las Vegas,13.07,43,49
3.7978,2014-05-19,Las Vegas,13.07,38,48
3.6951,2014-05-20,Las Vegas,13.07,38,72
3.772,2014-05-21,Las Vegas,13.07,50,63
3.6551,2014-05-22,Las Vegas,13.07,60,75
3.6901,2014-05-23,Las Vegas,13.07,53,74
3.5952,2014-05-24,Las Vegas,13.07,51,61
3.7101,2014-05-25,Las Vegas,13.07,47,77
3.6156,2014-05-26,Las Vegas,13.07,47,80
3.7251,2014-05-27,Las Vegas,13.07,57,84
3.6446,2014-05-28,Las Vegas,14.32,65,85
3.597,2014-05-29,Las Vegas,14.32,62,80
3.6899,2014-05-30,Las Vegas,14.32,62,79
3.601,2014-05-31,Las Vegas,14.32,54,79
3.6961,2014-06-01,Las Vegas,14.32,52,83
3.6605,2014-06-02,Las Vegas,14.32,53,83
3.7018,2014-06-03,Las Vegas,14.32,67,80
3.7293,2014-06-04,Las Vegas,14.35,60,85
3.8675,2014-06-05,Las Vegas,14.71,58,78
3.8613,2014-06-06,Las Vegas,14.71,56,78
3.5785,2014-06-07,Las Vegas,14.71,52,79
3.8025,2014-06-08,Las Vegas,14.71,51,80
3.8025,2014-06-09,Las Vegas,14.71,57,81
3.5853,2014-06-10,Las Vegas,14.71,58,70
3.6555,2014-06-11,Las Vegas,14.71,58,74
3.8448,2014-06-12,Las Vegas,15.96,58,78
3.7138,2014-06-13,Las Vegas,16.24,67,79
3.812,2014-06-14,Las Vegas,16.55,66,77
3.6418,2014-06-15,Las Vegas,16.55,53,70
3.4811,2014-06-16,Las Vegas,16.55,53,80
3.6762,2014-06-17,Las Vegas,16.55,63,86
3.8591,2014-06-18,Las Vegas,16.56,69,88
3.7256,2014-06-19,Las Vegas,16.85,68,89
3.7028,2014-06-20,Las Vegas,16.99,63,73
3.6969,2014-06-21,Las Vegas,17.14,63,77
3.7069,2014-06-22,Las Vegas,17.14,64,75
3.5445,2014-06-23,Las Vegas,17.14,64,78
3.7355,2014-06-24,Las Vegas,17.14,64,84
3.6715,2014-06-25,Las Vegas,17.2,70,86
3.7672,2014-06-26,Las Vegas,17.55,67,76
3.5967,2014-06-27,Las Vegas,17.55,58,78
3.7191,2014-06-28,Las Vegas,17.55,0,0
3.7438,2014-06-29,Las Vegas,17.55,71,91
3.7347,2014-06-30,Las Vegas,17.65,70,83
3.6532,2014-07-01,Las Vegas,17.65,70,83
3.7152,2014-07-02,Las Vegas,17.65,72,90
3.7603,2014-07-03,Las Vegas,17.65,69,88
3.6497,2014-07-04,Las Vegas,17.65,59,80
3.6278,2014-07-05,Las Vegas,17.65,50,77
3.5853,2014-07-06,Las Vegas,17.65,49,81
3.7378,2014-07-07,Las Vegas,17.65,55,75
3.5035,2014-07-08,Las Vegas,17.85,65,78
3.6727,2014-07-09,Las Vegas,18.24,64,81
3.8225,2014-07-10,Las Vegas,18.29,63,84
3.7098,2014-07-11,Las Vegas,18.29,60,86
3.6949,2014-07-12,Las Vegas,18.29,60,87
3.6263,2014-07-13,Las Vegas,18.29,60,89
3.6467,2014-07-14,Las Vegas,19.25,71,74
3.6612,2014-07-15,Las Vegas,19.88,68,76
3.7695,2014-07-16,Las Vegas,19.88,58,81
3.6422,2014-07-17,Las Vegas,19.88,58,74
3.6863,2014-07-18,Las Vegas,19.88,56,75
3.8196,2014-07-19,Las Vegas,20.19,59,76
3.7035,2014-07-20,Las Vegas,20.87,62,68
3.7774,2014-07-21,Las Vegas,20.87,63,83
3.7867,2014-07-22,Las Vegas,20.87,67,90
3.8203,2014-07-23,Las Vegas,20.87,68,92
3.8,2014-07-24,Las Vegas,20.87,63,85
3.732,2014-07-25,Las Vegas,20.87,52,74
3.7621,2014-07-26,Las Vegas,20.89,51,83
3.6591,2014-07-27,Las Vegas,21.57,62,85
3.6753,2014-07-28,Las Vegas,21.83,65,85
3.7094,2014-07-29,Las Vegas,21.93,53,84
3.7899,2014-07-30,Las Vegas,21.93,53,70
3.7443,2014-07-31,Las Vegas,21.93,52,74
3.6086,2014-08-01,Las Vegas,21.93,59,81
3.612,2014-08-02,Las Vegas,21.93,57,71
3.7008,2014-08-03,Las Vegas,22.01,58,85
3.7207,2014-08-04,Las Vegas,23.24,60,79
3.7679,2014-08-05,Las Vegas,23.24,60,88
3.7244,2014-08-06,Las Vegas,23.24,61,85
3.7136,2014-08-07,Las Vegas,23.24,55,84
3.7956,2014-08-08,Las Vegas,23.24,56,84
3.7744,2014-08-09,Las Vegas,23.24,56,84
3.6532,2014-08-10,Las Vegas,23.24,58,87
3.689,2014-08-11,Las Vegas,23.24,62,88
3.7319,2014-08-12,Las Vegas,24.06,65,75
3.6195,2014-08-13,Las Vegas,25.82,66,83
3.8126,2014-08-14,Las Vegas,25.82,57,77
3.7448,2014-08-15,Las Vegas,25.82,50,75
3.7606,2014-08-16,Las Vegas,25.82,48,74
3.6674,2014-08-17,Las Vegas,25.82,48,80
3.6982,2014-08-18,Las Vegas,25.82,65,78
3.6207,2014-08-19,Las Vegas,25.82,65,84
3.8197,2014-08-20,Las Vegas,26.47,66,91
3.6449,2014-08-21,Las Vegas,27.63,65,81
3.791,2014-08-22,Las Vegas,27.63,65,84
3.7867,2014-08-23,Las Vegas,27.63,70,88
3.6648,2014-08-24,Las Vegas,27.63,65,87
3.4081,2014-08-25,Las Vegas,27.63,60,83
3.7206,2014-08-26,Las Vegas,27.63,58,84
3.8279,2014-08-27,Las Vegas,27.63,58,90
3.7032,2014-08-28,Las Vegas,27.63,60,89
3.7182,2014-08-29,Las Vegas,27.63,52,79
3.7585,2014-08-30,Las Vegas,27.63,54,84
3.6357,2014-08-31,Las Vegas,28.18,60,91
3.4706,2014-09-01,Las Vegas,28.88,71,79
3.5964,2014-09-02,Las Vegas,28.97,71,84
3.7018,2014-09-03,Las Vegas,28.99,63,84
3.7627,2014-09-04,Las Vegas,28.99,62,85
3.7507,2014-09-05,Las Vegas,28.99,62,90
3.6383,2014-09-06,Las Vegas,29.13,65,84
3.5876,2014-09-07,Las Vegas,29.13,53,84
3.6955,2014-09-08,Las Vegas,29.13,52,82
3.7066,2014-09-09,Las Vegas,29.13,52,82
3.8635,2014-09-10,Las Vegas,29.13,53,82
3.7618,2014-09-11,Las Vegas,29.15,65,85
3.786,2014-09-12,Las Vegas,29.2,55,76
3.6119,2014-09-13,Las Vegas,29.2,55,63
3.5941,2014-09-14,Las Vegas,29.2,44,69
3.6167,2014-09-15,Las Vegas,29.2,44,68
3.8027,2014-09-16,Las Vegas,29.44,45,70
3.7888,2014-09-17,Las Vegas,29.44,51,71
4.0026,2014-09-18,Las Vegas,29.44,50,74
3.7186,2014-09-19,Las Vegas,29.44,48,74
3.6158,2014-09-20,Las Vegas,29.44,48,76
3.78,2014-09-21,Las Vegas,29.44,56,81
3.7654,2014-09-22,Las Vegas,29.46,56,82
3.7843,2014-09-23,Las Vegas,29.46,41,61
3.7474,2014-09-24,Las Vegas,29.46,41,76
3.8731,2014-09-25,Las Vegas,29.46,46,76
3.5583,2014-09-26,Las Vegas,29.46,54,79
3.6415,2014-09-27,Las Vegas,29.46,51,82
3.7161,2014-09-28,Las Vegas,29.46,49,83
3.7356,2014-09-29,Las Vegas,29.46,51,78
3.6122,2014-09-30,Las Vegas,29.46,53,82
3.8203,2014-10-01,Las Vegas,29.5,53,73
3.7731,2014-10-02,Las Vegas,29.5,54,73
3.6401,2014-10-03,Las Vegas,29.5,54,80
3.7465,2014-10-04,Las Vegas,30.21,55,78
3.7076,2014-10-05,Las Vegas,30.21,44,56
3.7475,2014-10-06,Las Vegas,30.22,38,56
3.7987,2014-10-07,Las Vegas,30.39,38,68
3.8407,2014-10-08,Las Vegas,30.46,52,69
3.7759,2014-10-09,Las Vegas,30.46,40,66
3.7273,2014-10-10,Las Vegas,30.46,40,62
3.7316,2014-10-11,Las Vegas,30.46,47,62
3.7311,2014-10-12,Las Vegas,30.46,37,63
3.6268,2014-10-13,Las Vegas,30.46,36,66
3.8507,2014-10-14,Las Vegas,30.49,56,74
3.6489,2014-10-15,Las Vegas,31.2,56,75
3.9026,2014-10-16,Las Vegas,31.2,53,66
3.6898,2014-10-17,Las Vegas,31.2,53,70
3.8371,2014-10-18,Las Vegas,31.2,53,71
3.6652,2014-10-19,Las Vegas,31.26,42,57
3.6459,2014-10-20,Las Vegas,31.26,40,58
3.7716,2014-10-21,Las Vegas,31.27,42,58
3.7602,2014-10-22,Las Vegas,31.34,49,57
3.6717,2014-10-23,Las Vegas,31.34,42,52
3.7275,2014-10-24,Las Vegas,31.34,38,64
3.7241,2014-10-25,Las Vegas,31.34,38,64
3.713,2014-10-26,Las Vegas,31.34,42,68
3.8081,2014-10-27,Las Vegas,31.34,33,64
3.7884,2014-10-28,Las Vegas,31.34,33,74
3.6761,2014-10-29,Las Vegas,31.54,53,79
3.7947,2014-10-30,Las Vegas,31.54,37,58
3.6438,2014-10-31,Las Vegas,31.54,35,60
3.5841,2014-11-01,Las Vegas,31.89,36,49
3.6005,2014-11-02,Las Vegas,31.89,37,46
3.6858,2014-11-03,Las Vegas,31.89,27,50
3.7968,2014-11-04,Las Vegas,31.89,27,59
3.728,2014-11-05,Las Vegas,32.29,35,68
3.6636,2014-11-06,Las Vegas,33.09,47,57
3.8391,2014-11-07,Las Vegas,33.47,42,50
3.6063,2014-11-08,Las Vegas,33.53,27,42
3.6803,2014-11-09,Las Vegas,33.53,28,51
3.5589,2014-11-10,Las Vegas,33.53,40,51
3.6344,2014-11-11,Las Vegas,33.53,37,65
3.8207,2014-11-12,Las Vegas,33.59,37,73
3.8116,2014-11-13,Las Vegas,33.59,33,43
3.759,2014-11-14,Las Vegas,33.59,30,43
3.7262,2014-11-15,Las Vegas,33.59,27,30
3.6563,2014-11-16,Las Vegas,33.59,27,39
3.7605,2014-11-17,Las Vegas,33.87,30,40
3.8399,2014-11-18,Las Vegas,34.12,18,40
3.7429,2014-11-19,Las Vegas,34.12,15,24
3.8708,2014-11-20,Las Vegas,34.12,15,40
3.712,2014-11-21,Las Vegas,34.12,22,32
3.678,2014-11-22,Las Vegas,34.12,14,30
3.7397,2014-11-23,Las Vegas,34.15,14,38
3.6465,2014-11-24,Las Vegas,34.49,38,63
3.7247,2014-11-25,Las Vegas,34.49,40,69
3.7983,2014-11-26,Las Vegas,34.49,30,49
3.625,2014-11-27,Las Vegas,34.59,31,35
3.54,2014-11-28,Las Vegas,34.69,27,37
3.6078,2014-11-29,Las Vegas,34.69,28,32
3.7075,2014-11-30,Las Vegas,34.69,29,55
3.7744,2014-12-01,Las Vegas,34.72,55,63
3.8576,2014-12-02,Las Vegas,34.81,29,63
3.8249,2014-12-03,Las Vegas,34.89,29,43
3.9156,2014-12-04,Las Vegas,34.89,26,43
3.6292,2014-12-05,Las Vegas,34.89,26,37
3.7513,2014-12-06,Las Vegas,35.93,34,43
3.5175,2014-12-07,Las Vegas,36.53,28,44
3.7417,2014-12-08,Las Vegas,36.53,28,44
3.8743,2014-12-09,Las Vegas,36.53,30,42
3.4739,2014-12-10,Las Vegas,36.53,31,49
3.7615,2014-12-11,Las Vegas,36.53,27,38
3.6417,2014-12-12,Las Vegas,36.53,28,35
3.6875,2014-12-13,Las Vegas,36.53,30,34
3.7438,2014-12-14,Las Vegas,36.53,30,40
3.7087,2014-12-15,Las Vegas,36.53,37,45
3.8563,2014-12-16,Las Vegas,36.6,34,49
3.7418,2014-12-17,Las Vegas,36.74,38,54
3.8952,2014-12-18,Las Vegas,36.75,30,40
3.6879,2014-12-19,Las Vegas,36.75,29,32
3.6435,2014-12-20,Las Vegas,36.75,29,34
3.7488,2014-12-21,Las Vegas,36.75,28,36
3.6784,2014-12-22,Las Vegas,36.75,22,37
3.5136,2014-12-23,Las Vegas,36.83,22,40
3.6923,2014-12-24,Las Vegas,37.03,39,54
3.1688,2014-12-25,Las Vegas,37.09,39,62
3.4484,2014-12-26,Las Vegas,37.09,37,47
3.4042,2014-12-27,Las Vegas,37.09,30,52
3.5206,2014-12-28,Las Vegas,37.16,30,46
3.5904,2014-12-29,Las Vegas,37.16,34,47
3.5518,2014-12-30,Las Vegas,37.16,24,40
3.4796,2014-12-31,Las Vegas,37.16,24,40
3.5921,2015-01-01,Las Vegas,0.0,24,36
3.5845,2015-01-02,Las Vegas,0.0,24,37
3.6857,2015-01-03,Las Vegas,0.0,24,36
3.5858,2015-01-04,Las Vegas,0.65,25,56
3.7145,2015-01-05,Las Vegas,0.69,24,55
3.7268,2015-01-06,Las Vegas,0.79,16,27
3.7594,2015-01-07,Las Vegas,0.82,13,21
3.7851,2015-01-08,Las Vegas,0.82,9,17
3.7411,2015-01-09,Las Vegas,0.86,2,24
3.7069,2015-01-10,Las Vegas,0.87,4,24
3.5651,2015-01-11,Las Vegas,0.87,3,20
3.7247,2015-01-12,Las Vegas,0.97,16,39
3.7985,2015-01-13,Las Vegas,0.99,21,36
3.6641,2015-01-14,Las Vegas,0.99,14,29
3.8209,2015-01-15,Las Vegas,0.99,13,27
3.6552,2015-01-16,Las Vegas,0.99,20,33
3.7751,2015-01-17,Las Vegas,0.99,18,37
3.6933,2015-01-18,Las Vegas,0.99,17,53
3.6209,2015-01-19,Las Vegas,1.0,34,45
3.7267,2015-01-20,Las Vegas,1.0,29,40
3.6896,2015-01-21,Las Vegas,1.1,31,35
3.8557,2015-01-22,Las Vegas,1.33,32,37
3.8535,2015-01-23,Las Vegas,1.33,30,34
3.7567,2015-01-24,Las Vegas,1.43,30,31
3.7408,2015-01-25,Las Vegas,1.45,30,35
3.7927,2015-01-26,Las Vegas,1.8,30,37
3.9179,2015-01-27,Las Vegas,2.06,21,37
3.8956,2015-01-28,Las Vegas,2.06,16,30
3.8165,2015-01-29,Las Vegas,2.06,13,30
3.7928,2015-01-30,Las Vegas,2.06,0,0
3.7337,2015-01-31,Las Vegas,2.06,0,0
3.705,2015-02-01,Las Vegas,2.08,5,31
3.7784,2015-02-02,Las Vegas,2.08,0,0
3.7937,2015-02-03,Las Vegas,2.08,9,39
3.6921,2015-02-04,Las Vegas,2.08,0,0
3.8709,2015-02-05,Las Vegas,2.15,19,44
3.7604,2015-02-06,Las Vegas,2.15,7,45
3.7769,2015-02-07,Las Vegas,2.15,7,31
3.8743,2015-02-08,Las Vegas,2.15,22,40
3.7078,2015-02-09,Las Vegas,2.19,40,56
3.7673,2015-02-10,Las Vegas,2.19,22,44
3.8035,2015-02-11,Las Vegas,2.19,18,38
3.8031,2015-02-12,Las Vegas,2.21,19,38
3.634,2015-02-13,Las Vegas,2.21,7,31
3.7203,2015-02-14,Las Vegas,2.21,6,26
3.5033,2015-02-15,Las Vegas,2.35,1,31
3.5537,2015-02-16,Las Vegas,2.35,-4,11
3.7739,2015-02-17,Las Vegas,2.43,-4,12
3.6558,2015-02-18,Las Vegas,2.43,2,25
3.6228,2015-02-19,Las Vegas,2.43,7,23
3.7473,2015-02-20,Las Vegas,2.43,-10,11
3.742,2015-02-21,Las Vegas,2.43,-10,17
3.6265,2015-02-22,Las Vegas,2.78,16,35
3.765,2015-02-23,Las Vegas,2.78,0,0
3.8309,2015-02-24,Las Vegas,2.78,-7,16
3.8918,2015-02-25,Las Vegas,3.08,-7,30
3.7816,2015-02-26,Las Vegas,3.08,8,37
3.8123,2015-02-27,Las Vegas,3.08,0,0
3.7238,2015-02-28,Las Vegas,3.08,0,22
3.6392,2015-03-01,Las Vegas,3.08,0,0
3.6599,2015-03-02,Las Vegas,3.48,24,36
3.6115,2015-03-03,Las Vegas,3.48,0,0
3.8039,2015-03-04,Las Vegas,3.48,0,0
3.6711,2015-03-05,Las Vegas,3.48,0,0
3.8617,2015-03-06,Las Vegas,3.48,-1,37
3.7814,2015-03-07,Las Vegas,3.48,-2,27
3.6413,2015-03-08,Las Vegas,3.48,0,0
3.6346,2015-03-09,Las Vegas,3.48,34,48
3.7384,2015-03-10,Las Vegas,3.48,30,56
3.7452,2015-03-11,Las Vegas,4.0,31,46
3.8519,2015-03-12,Las Vegas,4.0,29,45
3.7,2015-03-13,Las Vegas,4.0,28,55
3.7307,2015-03-14,Las Vegas,4.49,31,60
3.6871,2015-03-15,Las Vegas,4.49,39,44
3.6822,2015-03-16,Las Vegas,4.49,31,47
3.8611,2015-03-17,Las Vegas,4.49,34,65
3.6195,2015-03-18,Las Vegas,4.49,24,56
3.6107,2015-03-19,Las Vegas,4.49,22,44
3.7585,2015-03-20,Las Vegas,4.63,22,42
3.7091,2015-03-21,Las Vegas,4.75,34,43
3.721,2015-03-22,Las Vegas,4.75,32,55
3.7252,2015-03-23,Las Vegas,4.75,21,55
3.7746,2015-03-24,Las Vegas,4.75,19,42
3.7727,2015-03-25,Las Vegas,4.75,17,50
3.7652,2015-03-26,Las Vegas,4.75,32,68
3.7871,2015-03-27,Las Vegas,4.94,35,47
3.7292,2015-03-28,Las Vegas,4.94,0,0
3.7992,2015-03-29,Las Vegas,4.94,0,0
3.7082,2015-03-30,Las Vegas,4.94,0,0
3.7328,2015-03-31,Las Vegas,4.94,38,51
3.7255,2015-04-01,Las Vegas,4.94,25,59
3.666,2015-04-02,Las Vegas,4.94,25,59
3.8638,2015-04-03,Las Vegas,5.44,31,69
3.7324,2015-04-04,Las Vegas,5.81,39,64
3.6509,2015-04-05,Las Vegas,5.81,33,50
3.6288,2015-04-06,Las Vegas,5.81,33,64
3.7203,2015-04-07,Las Vegas,5.86,33,69
3.7241,2015-04-08,Las Vegas,6.53,52,65
3.8352,2015-04-09,Las Vegas,6.66,53,70
3.806,2015-04-10,Las Vegas,6.66,0,0
3.7286,2015-04-11,Las Vegas,6.66,0,0
3.6273,2015-04-12,Las Vegas,6.66,34,59
3.6297,2015-04-13,Las Vegas,6.66,33,74
3.7246,2015-04-14,Las Vegas,7.07,46,81
3.7892,2015-04-15,Las Vegas,7.07,42,66
3.761,2015-04-16,Las Vegas,7.07,0,0
3.7418,2015-04-17,Las Vegas,7.28,46,62
3.6349,2015-04-18,Las Vegas,7.28,45,75
3.6725,2015-04-19,Las Vegas,7.28,44,81
3.8125,2015-04-20,Las Vegas,7.87,52,77
3.7896,2015-04-21,Las Vegas,7.87,49,74
3.8053,2015-04-22,Las Vegas,7.91,43,75
3.6622,2015-04-23,Las Vegas,8.2,39,59
3.8069,2015-04-24,Las Vegas,8.2,29,45
3.686,2015-04-25,Las Vegas,8.2,0,0
3.7379,2015-04-26,Las Vegas,8.2,29,58
3.7194,2015-04-27,Las Vegas,8.2,0,0
3.8653,2015-04-28,Las Vegas,8.2,0,0
3.7818,2015-04-29,Las Vegas,8.2,0,0
3.7226,2015-04-30,Las Vegas,8.2,0,0
3.8106,2015-05-01,Las Vegas,8.73,46,64
3.7562,2015-05-02,Las Vegas,8.73,41,70
3.6873,2015-05-03,Las Vegas,8.73,40,70
3.7748,2015-05-04,Las Vegas,8.73,45,78
3.8122,2015-05-05,Las Vegas,8.73,47,82
3.6194,2015-05-06,Las Vegas,9.1,57,78
3.7985,2015-05-07,Las Vegas,9.1,56,86
3.8258,2015-05-08,Las Vegas,9.1,57,90
3.7909,2015-05-09,Las Vegas,9.1,57,92
3.7553,2015-05-10,Las Vegas,9.1,61,90
3.5915,2015-05-11,Las Vegas,9.1,62,91
3.9026,2015-05-12,Las Vegas,9.27,66,90
3.9163,2015-05-13,Las Vegas,9.27,53,74
3.8455,2015-05-14,Las Vegas,9.27,38,55
3.8552,2015-05-15,Las Vegas,9.27,38,73
3.7523,2015-05-16,Las Vegas,9.27,0,0
3.7392,2015-05-17,Las Vegas,9.84,53,82
3.6464,2015-05-18,Las Vegas,9.89,62,83
3.8707,2015-05-19,Las Vegas,9.89,65,82
3.7986,2015-05-20,Las Vegas,9.89,54,84
3.8585,2015-05-21,Las Vegas,9.89,49,59
3.7882,2015-05-22,Las Vegas,9.89,0,0
3.7565,2015-05-23,Las Vegas,9.89,0,0
3.6966,2015-05-24,Las Vegas,9.89,0,0
3.6349,2015-05-25,Las Vegas,9.89,0,0
3.6794,2015-05-26,Las Vegas,9.89,0,0
3.7574,2015-05-27,Las Vegas,9.89,0,0
3.8017,2015-05-28,Las Vegas,9.89,0,0
3.7802,2015-05-29,Las Vegas,9.89,57,85
3.8517,2015-05-30,Las Vegas,9.89,57,89
3.8116,2015-05-31,Las Vegas,10.05,65,84
3.7659,2015-06-01,Las Vegas,10.57,52,86
3.7521,2015-06-02,Las Vegas,10.57,51,58
3.8858,2015-06-03,Las Vegas,10.57,53,64
3.7859,2015-06-04,Las Vegas,10.57,55,73
3.7662,2015-06-05,Las Vegas,10.57,58,80
3.8463,2015-06-06,Las Vegas,10.57,57,78
3.7153,2015-06-07,Las Vegas,10.57,57,78
3.6467,2015-06-08,Las Vegas,10.57,57,78
3.6814,2015-06-09,Las Vegas,10.57,57,78
3.7402,2015-06-10,Las Vegas,10.57,57,78
3.7211,2015-06-11,Las Vegas,10.57,0,0
3.7698,2015-06-12,Las Vegas,10.57,62,92
3.8814,2015-06-13,Las Vegas,11.06,62,91
3.7712,2015-06-14,Las Vegas,11.17,62,88
3.8232,2015-06-15,Las Vegas,12.97,71,84
3.6377,2015-06-16,Las Vegas,13.92,71,85
3.7383,2015-06-17,Las Vegas,14.1,55,83
3.8584,2015-06-18,Las Vegas,14.11,55,75
3.6699,2015-06-19,Las Vegas,14.11,0,0
3.7417,2015-06-20,Las Vegas,14.11,0,0
3.7677,2015-06-21,Las Vegas,14.11,0,0
3.683,2015-06-22,Las Vegas,14.11,0,0
3.6778,2015-06-23,Las Vegas,14.11,65,87
3.726,2015-06-24,Las Vegas,14.11,0,0
3.8731,2015-06-25,Las Vegas,14.11,0,0
3.7996,2015-06-26,Las Vegas,14.38,61,78
3.7238,2015-06-27,Las Vegas,14.53,65,84
3.8679,2015-06-28,Las Vegas,14.53,0,0
3.7322,2015-06-29,Las Vegas,14.53,52,78
3.815,2015-06-30,Las Vegas,14.92,53,79
3.7387,2015-07-01,Las Vegas,15.29,56,78
3.7063,2015-07-02,Las Vegas,15.29,58,78
3.8055,2015-07-03,Las Vegas,15.29,56,80
3.7353,2015-07-04,Las Vegas,15.61,55,83
3.7184,2015-07-05,Las Vegas,15.61,56,82
3.7342,2015-07-06,Las Vegas,15.61,56,87
3.7461,2015-07-07,Las Vegas,15.66,69,83
3.7675,2015-07-08,Las Vegas,16.56,68,88
3.7692,2015-07-09,Las Vegas,16.56,66,88
3.8015,2015-07-10,Las Vegas,16.56,67,83
3.7518,2015-07-11,Las Vegas,16.56,62,77
3.7424,2015-07-12,Las Vegas,16.56,61,88
3.8162,2015-07-13,Las Vegas,16.6,61,81
3.6868,2015-07-14,Las Vegas,16.7,61,80
3.6679,2015-07-15,Las Vegas,16.8,69,80
3.8617,2015-07-16,Las Vegas,16.8,54,80
3.8412,2015-07-17,Las Vegas,16.8,54,84
3.8425,2015-07-18,Las Vegas,16.8,0,0
3.7638,2015-07-19,Las Vegas,16.8,0,0
3.6482,2015-07-20,Las Vegas,16.8,0,0
3.7613,2015-07-21,Las Vegas,16.8,0,0
3.7642,2015-07-22,Las Vegas,16.8,0,0
3.8842,2015-07-23,Las Vegas,16.8,0,0
3.765,2015-07-24,Las Vegas,16.8,55,85
3.7419,2015-07-25,Las Vegas,16.8,55,89
3.6713,2015-07-26,Las Vegas,16.8,60,89
3.828,2015-07-27,Las Vegas,16.8,66,87
3.8261,2015-07-28,Las Vegas,16.8,67,93
3.7915,2015-07-29,Las Vegas,16.8,67,95
3.8292,2015-07-30,Las Vegas,16.8,69,95
3.8965,2015-07-31,Las Vegas,16.8,63,89
3.7667,2015-08-01,Las Vegas,16.8,62,88
3.7171,2015-08-02,Las Vegas,16.8,59,85
3.7911,2015-08-03,Las Vegas,16.8,59,88
3.8446,2015-08-04,Las Vegas,17.15,63,86
3.7092,2015-08-05,Las Vegas,17.15,59,85
3.7923,2015-08-06,Las Vegas,17.15,57,83
3.8428,2015-08-07,Las Vegas,17.15,57,76
3.7611,2015-08-08,Las Vegas,17.15,59,80
3.7191,2015-08-09,Las Vegas,17.15,62,86
3.7785,2015-08-10,Las Vegas,17.15,65,89
3.8718,2015-08-11,Las Vegas,17.16,65,86
3.8171,2015-08-12,Las Vegas,17.16,63,82
3.7467,2015-08-13,Las Vegas,17.16,53,80
3.7578,2015-08-14,Las Vegas,17.16,0,0
3.7776,2015-08-15,Las Vegas,17.16,0,0
3.776,2015-08-16,Las Vegas,17.16,0,0
3.7699,2015-08-17,Las Vegas,17.16,0,0
3.7722,2015-08-18,Las Vegas,17.16,0,0
3.8619,2015-08-19,Las Vegas,17.49,66,81
3.8344,2015-08-20,Las Vegas,17.49,66,91
3.7947,2015-08-21,Las Vegas,17.59,55,83
3.7663,2015-08-22,Las Vegas,17.59,54,83
3.7337,2015-08-23,Las Vegas,17.59,54,83
3.6908,2015-08-24,Las Vegas,17.59,55,87
3.702,2015-08-25,Las Vegas,17.59,55,81
3.9178,2015-08-26,Las Vegas,17.59,53,73
3.9012,2015-08-27,Las Vegas,17.59,53,73
3.8766,2015-08-28,Las Vegas,17.59,54,87
3.7192,2015-08-29,Las Vegas,17.59,54,87
3.7157,2015-08-30,Las Vegas,17.59,54,87
3.8108,2015-08-31,Las Vegas,17.72,67,88
3.7884,2015-09-01,Las Vegas,17.74,67,92
3.7852,2015-09-02,Las Vegas,17.74,66,93
3.8509,2015-09-03,Las Vegas,17.74,66,93
3.7798,2015-09-04,Las Vegas,17.74,68,94
3.7757,2015-09-05,Las Vegas,17.74,67,94
3.7317,2015-09-06,Las Vegas,17.74,0,0
3.6764,2015-09-07,Las Vegas,17.74,0,0
3.7199,2015-09-08,Las Vegas,17.74,0,0
3.905,2015-09-09,Las Vegas,17.74,0,0
3.7849,2015-09-10,Las Vegas,17.74,0,0
3.8043,2015-09-11,Las Vegas,17.9,62,75
3.7715,2015-09-12,Las Vegas,18.07,62,83
3.7633,2015-09-13,Las Vegas,18.18,56,64
3.7586,2015-09-14,Las Vegas,18.39,51,65
3.8674,2015-09-15,Las Vegas,18.39,49,74
3.8158,2015-09-16,Las Vegas,18.39,49,82
3.9302,2015-09-17,Las Vegas,18.39,53,87
3.9195,2015-09-18,Las Vegas,18.39,55,87
3.9106,2015-09-19,Las Vegas,18.39,56,87
3.8247,2015-09-20,Las Vegas,18.39,53,87
3.7053,2015-09-21,Las Vegas,18.39,51,75
